"study","IDX","suno","age","gender","education","scircle","vote2012","vote2008","libcons","party","knowledge","SupFirst","Owarm","Ocomp","Swarm","Scomp","ID","Incentive","supportOC","prefOC","matchown","targetS","IDN","EST","exp","length"
1,370,134,27,2,3,79,2,2,2,6,4,1,2.8,4.2,5.6,4.8,0,0,1,6,0,0,0,0,"I believe the government needs to stay out of the healthcare business. The website is broken and some people are actually losing their current heath care providers.",165
1,257,134,27,2,3,79,2,2,2,6,4,1,2.8,4.2,5.6,4.8,0,0,1,6,0,1,0,0,"I support the Affordable Care Act because so many Americans are in need of healthcare. The system we had before was more interested in the profits of the insurance company than providing heath care for those that need it. It isn't perfect, but it's a huge step in the right direction.",285
1,426,135,36,1,4,65,2,2,3,3,2,1,4.4,5,5,4.2,0,0,1,5,0,0,0,0,"I think ObamaCare allows the government to much control over the healthcare system.  Some people have lost their plans even though the president promised that you could keep your plan if you like it.   Also, in order to work health people need to sign up.  It is not guaranteed, that people will sign up even with the IRS penalty.  There should be free market solution to healthcare not a government solution.",411
1,313,135,36,1,4,65,2,2,3,3,2,1,4.4,5,5,4.2,0,0,1,5,0,1,0,0,"I think ObamaCare is an improvement over the current healthcare system.  It is an opportunity for those without healthcare to get it.  I also prevents those with preexisting conditions from getting dropped by the insurances companies.  I also allows for people to shop for potential lower cost coverage.   I would prefer single payer healthcare but is step in the right direction.",383
1,381,136,25,2,3,65,3,2,1,1,2,1,1.6,3.4,5.4,5.2,0,0,1,5,0,0,0,0,"I do not support this because it will take away the good quality of doctors that I am accustomed to. ",101
1,268,136,25,2,3,65,3,2,1,1,2,1,1.6,3.4,5.4,5.2,0,0,1,5,0,1,0,0,"I believe that ObamaCare is great because it means that everyone has access to healthcare. I do not believe that an individual should be denied a trip to the doctor because they cannot afford insurance. ",204
1,427,137,23,1,3,30,4,4,2,3,2,1,4.2,5,4.6,4.8,0,0,0,4,0,0,0,0,"I believe that it forces people to buy health insurance, otherwise they must face a tax penalty - this happens whether or not they even need or want it. ObamaCare raises the price it costs for people to hire you, making it that much smaller of a chance that someone will hire another person. It will cause less people to accept Medicare, as Medicare faces payment cuts, so it will lower access for some people. In general, healthcare will cost more, governments will have more control over doctors and their decisions, which will lead to more of them wanting to leave the profession, and there will be huge deficits.",617
1,314,137,23,1,3,30,4,4,2,3,2,1,4.2,5,4.6,4.8,0,0,0,4,0,1,0,0,"I would say that ObamaCare offers better coverage for seniors, giving them more care and more protection that they didn't have before. I would probably also mention that it allows people to better compare benefits and rights with new health insurance marketplaces. It gives you the right to appeal health insurance company decisions in a quick and efficient manner, as well as offers young adults the ability to stay on their parents plan until they're 26 years old. It helps women's health services. It cuts wasteful spending in the healthcare industry, among other things.",574
1,428,138,36,1,2,15,1,3,6,4,3,1,5.4,4.6,4.8,4.4,0,0,0,1,0,0,0,0,"ObamaCare will force people to spend more money on insurance, even if they don't need it.  It will impose significant tax increases to cover those who currently don't have or can't afford health coverage.  It greatly interferes with people's freedom of choice. It will increase our national deficit and debt by an alarming amount, and that will only increase as people demand more from it when it fails to meet its promises.  The law is massive and includes a lot of things not even related to healthcare. /  / The claim is that socialized healthcare in other countries has been very successful, but that claim is an oft-repeated lie by the media and leftists who want the control this law gives them.",703
1,315,138,36,1,2,15,1,3,6,4,3,1,5.4,4.6,4.8,4.4,0,0,0,1,0,1,0,0,"It will make sure that more people had access to healthcare, and it ensures those with health insurance has adequate coverage.  It will also set standards of care by doctors and hospitals to make sure people are not getting unnecessary procedures, and aren't being sent home without the care they need.",303
1,333,139,39,2,4,30,2,2,3,1,2,1,4,4.2,5,3.8,0,0,0,4,0,0,0,0,"I think ObamaCare sold the country a bill of goods. I think it is going to end up costing middle class families more than they can afford. I work full-time as a respiratory therapist at a hospital and my insurance is going to go up 400 a month. I do not like that I am forced to get the insurance and that I will be giving up that much of my paycheck. I did not realize this until a few weeks ago, when the exchanges opened up.   ",430
1,220,139,39,2,4,30,2,2,3,1,2,1,4,4.2,5,3.8,0,0,0,4,0,1,0,0,"I think ObamaCare because it expands it makes healthcare accessible to people with chronic or pre-existing  conditions like diabetes, who would otherwise be dropped by insurers. There are lots of people out there who would go for short term forms of insurance just for coverage. With ObamaCare they will hopefully avoid signing up only to be dropped, and half to keep looking for insurers.  ",392
1,371,140,23,1,2,51,2,2,1,1,2,1,2.8,4,4,4.6,0,0,1,7,0,0,0,0,"ObamaCare is expensive and has resulted in many people losing the health insurance that they currently have. It is a job killer and will do nothing to stem the increasing cost of health insurance in America.",207
1,258,140,23,1,2,51,2,2,1,1,2,1,2.8,4,4,4.6,0,0,1,7,0,1,0,0,"I support ObamaCare because I believe that healthcare costs are a huge issue in America and it is important to ensure that everyone has access to health insurance. In the end, this will help everyone out and I believe that this is the best solutions for the economic solution that we are in.",292
1,439,141,29,1,3,75,2,2,2,1,3,1,2.8,4.4,6.6,4,0,0,1,6,0,0,0,0,"ObamaCare is taking decisions out of the hands of the American people and giving directly to government.  Is a an affront to the ways of our forefathers and it is a bad step for this country to take.",197
1,326,141,29,1,3,75,2,2,2,1,3,1,2.8,4.4,6.6,4,0,0,1,6,0,1,0,0,"I feel ObamaCare is highly beneficial for this country.  On a moral level it brings affordable healthcare to people who otherwise could not afford it.  This is a big step forward for this country that has gained a sullied reputation internationally as a war monger and generally nosy country.",292
1,382,142,18,2,2,15,4,4,4,6,2,1,4.2,5.4,5.6,3.4,0,0,0,4,0,0,0,0,"This country was started so we could be free. I'm all for having access to healthcare, but forcing everyone to have it is wrong. Next thing you know, they'll be saying we have to eat vegetables at every meal or that we have to own a pet for ""emotional reasons"". I believe in personal freedom. You can have safety or freedom - never both.",338
1,269,142,18,2,2,15,4,4,4,6,2,1,4.2,5.4,5.6,3.4,0,0,0,4,0,1,0,0,"I believe that every person has a right to healthcare - it shouldn't matter if you're poor, or even lazy. healthcare is a basic right; it's as important as having food to eat, and we as a country give food stamps to people - what's the difference. This country needs to start doing more to help it's people as a whole, not just the wealthy.",342
1,358,143,30,1,4,62,2,2,3,2,4,1,3.8,3.8,5.6,3.8,0,0,1,5,0,0,0,0,"I think ObamaCare is a rip off and an illegal scam on the American people.  I am really disgusted with this mandatory requirement for medical coverage.  I can not believe how expensive it is and neither I nor my family can afford it!  I will gladly pay the fines because I will not pay for this coverage.  I do not like it. I hate it.",334
1,245,143,30,1,4,62,2,2,3,2,4,1,3.8,3.8,5.6,3.8,0,0,1,5,0,1,0,0,"I believe it is the best thing to ever happen to this country.  I have been waiting for this type of legislation my entire life!  I am so thankful that we will all be able to get this medical coverage.  It makes me smile knowing everything passed as planned and now my entire family will be on ObamaCare.  Some people are not happy about tit. but I defiantly am!!!",363
1,406,144,38,1,3,80,2,2,2,1,3,1,3.2,3.4,6,6,0,0,1,7,0,0,0,0,"I think that ObamaCare is the devil.  I think that it will kill my grandma.  I think that ObamaCare is going to limit my freedom.",129
1,293,144,38,1,3,80,2,2,2,1,3,1,3.2,3.4,6,6,0,0,1,7,0,1,0,0,"I think that getting as many people as possible healthcare is important.  Also, if this system lowers the cost of entry into insurance, then it has to be a good thing.",167
1,440,145,34,1,4,10,1,1,5,2,3,1,4,5.6,5.2,3,0,0,0,1,0,0,0,0,"I do not support ObamaCare because it will result in increased taxes.  I believe costs for those who do not participate in ObamaCare will increase.  I believe it hurts employees because employers are cutting back on full time employees to get around paying for ObamaCare.  The focus of ObamaCare is making sure people are covered, but does not take into consideration the expense.  ",382
1,327,145,34,1,4,10,1,1,5,2,3,1,4,5.6,5.2,3,0,0,0,1,0,1,0,0,"I support ObamaCare because I believe it will help millions of Americans without healthcare to get affordable healthcare.  I also support ObamaCare because your coverage cannot be dropped.  I also believe that ObamaCare will help curb healthcare spending.  Overall, I believe ObamaCare will be a tremendous benefit to millions of Americans.",340
1,334,146,65,2,4,34,2,1,2,1,3,1,3.4,5.2,5.4,4.8,0,0,1,6,0,0,0,0,"I think that it is too confusing.  I don't think it will work well in may states and that it will take forever to get it up and running properly.  I am not sure how the different states will set it up, anyway.  It might end up costing more than Medicaid.  My doctor says it is all 'smoke and mirrors'",300
1,221,146,65,2,4,34,2,1,2,1,3,1,3.4,5.2,5.4,4.8,0,0,1,6,0,1,0,0,"I think ObamaCare will reach a lot more people than any other insurance.  It will be affordable for many more people.  Many people can not afford insurance so they do without it.  These people will be able to be insured under the Affordable Care Act.  It will cost the economy less money than having people who are ill, with no insurance, going to the emergency room.",367
